year,fips,estabs,emp,tot_wages,avg_annual_pay
2000,31007,9,61,1203173,19724
2000,31009,21,99,2086814,21079
2000,31011,184,1290,22534366,17469
2000,31013,356,3391,68309882,20144
2000,31015,64,311,4905036,15772
2000,31017,126,797,13738892,17238
2000,31019,1203,19259,449205664,23324
2000,31021,206,1331,25000388,18783
2000,31023,170,1676,33420641,19941
2000,31025,459,3537,76057352,21503
2000,31027,247,1804,35112305,19464
2000,31029,140,1133,22830607,20151
2000,31031,226,1509,24226078,16054
2000,31033,293,5245,109710167,20917
2000,31035,198,1968,44816203,22772
2000,31037,240,4037,94528055,23415
2000,31039,349,3367,71734962,21305
2000,31041,326,2769,54830465,19802
2000,31043,440,10720,275101707,25662
2000,31045,268,2294,34465002,15024
2000,31047,660,9487,216121104,22781
2000,31049,65,388,6714094,17304
2000,31051,110,1249,28186323,22567
2000,31053,994,13984,315930124,22592
2000,31055,14260,295227,9452636289,32018
2000,31057,69,374,7422477,19846
2000,31059,227,1564,33270761,21273
2000,31061,92,497,8187453,16474
2000,31063,72,435,7998683,18388
2000,31065,163,1297,25532650,19686
2000,31067,631,7490,151234498,20192
2000,31069,60,412,6335404,15377
2000,31071,76,541,8414761,15554
2000,31073,47,221,3741829,16931
2000,31075,32,132,2007034,15205
2000,31077,78,347,6002908,17299
2000,31079,1638,27310,634499763,23233
2000,31081,242,2197,46961475,21375
2000,31083,93,653,11431255,17506
2000,31085,26,116,2204031,19000
2000,31087,61,348,6336738,18209
2000,31089,384,3240,59623982,18402
2000,31091,33,215,2969082,13810
2000,31093,139,707,11880375,16804
2000,31095,217,2510,50505759,20122
2000,31097,128,873,16237205,18599
2000,31099,176,1516,30652609,20219
2000,31101,357,2986,57406378,19225
2000,31103,15,79,2268918,28720
2000,31105,154,1261,22774944,18061
2000,31107,258,1649,26727614,16208
2000,31109,6520,115917,3224493514,27817
2000,31111,918,10313,208411334,20209
2000,31113,20,88,1420631,16144
2000,31119,1145,17615,400766839,22751
2000,31121,196,1372,28441305,20730
2000,31123,129,804,14032526,17453
2000,31125,93,505,8021399,15884
2000,31127,187,2015,43614884,21645
2000,31129,172,1237,20081098,16234
2000,31131,395,4705,98045306,20839
2000,31133,69,462,8588086,18589
2000,31135,95,538,12153548,22590
2000,31137,318,3895,93315285,23958
2000,31139,193,1541,24861606,16133
2000,31141,905,15169,374098930,24662
2000,31143,133,867,17385413,20052
2000,31145,386,4138,78838322,19052
2000,31147,266,2093,37306451,17824
2000,31149,57,298,4839681,16241
2000,31151,283,4933,127675267,25882
2000,31153,1733,28850,844829201,29284
2000,31155,423,3051,64071824,21000
2000,31157,1118,13443,294045893,21874
2000,31159,359,5301,117888566,22239
2000,31161,190,1126,17231809,15304
2000,31163,71,398,6019129,15123
2000,31165,18,50,754644,15093
2000,31167,76,1026,40139724,39123
2000,31169,182,1802,35450385,19673
2000,31171,33,175,3360965,19206
2000,31173,122,1622,35622595,21962
2000,31175,152,897,15628467,17423
2000,31177,468,5774,158531128,27456
2000,31179,233,3230,57834302,17905
2000,31181,90,766,14219781,18564
2000,31183,20,200,3821968,19110
2000,31185,500,7227,163949569,22686
2000,32001,537,6416,163119904,25424
2000,32003,28822,628269,19637756232,31257
2000,32005,1285,18861,524964229,27833
2000,32007,1075,16393,442971200,27022
2000,32009,15,158,6266925,39664
2000,32011,52,3845,215157747,55958
2000,32013,427,5857,187202511,31962
2000,32015,104,1525,60720732,39817
2000,32017,76,773,24695338,31947
2000,32019,617,8681,220357608,25384
2000,32021,87,1296,36827216,28416
2000,32023,590,8043,263751125,32793
2000,32027,104,1358,44370156,32673
2000,32029,71,701,22926265,32705
2000,32031,10795,167334,5284286581,31579
2000,32033,231,1849,44706972,24179
2000,32510,1903,21258,619173080,29127
2000,33001,1908,22561,616822927,27340
2000,33003,1857,16754,374958899,22380
2000,33005,2007,27698,801412390,28934
2000,33007,940,11532,288475338,25015
2000,33009,3015,43080,1327565069,30816
2000,33011,11942,174877,6917183762,39555
2000,33013,4327,55199,1791710385,32459
2000,33015,10071,116724,4235759238,36289
2000,33017,2528,34571,1134576908,32819
2000,33019,1059,11871,330127870,27810
2000,34001,5927,121070,3538234510,29225
2000,34003,31826,405700,18898106365,46581
2000,34005,9653,152029,5673740443,37320
2000,34007,11964,166093,5634017800,33921
2000,34009,3797,29748,700183002,23537
2000,34011,2966,43948,1289367709,29338
2000,34013,19422,292593,12945734725,44245
2000,34015,5229,72306,2237407442,30944
2000,34017,12356,203041,9742088956,47981
2000,34019,3647,38265,1918819211,50146
2000,34021,9099,145080,6282507494,43304
2000,34023,18771,344525,16114943562,46774
2000,34025,17410,195053,7628796098,39111
2000,34027,16092,247580,15457439995,62434
2000,34029,9980,105372,2975258089,28236
2000,34031,11444,151634,5532932623,36489
2000,34033,1205,17367,695295344,40035
2000,34035,9042,158880,8919687384,56141
2000,34037,3388,29070,921343052,31694
2000,34039,14124,206863,9449690472,45681
2000,34041,2626,28555,985621575,34517
2000,35001,16127,254516,7425408272,29175
2000,35003,71,260,4253206,16358
2000,35005,1487,16063,353415202,22002
2000,35006,331,4705,89893779,19106
2000,35007,505,4054,74891943,18474
2000,35009,1035,10153,201399912,19836
2000,35011,57,316,5651189,17884
2000,35013,3247,41469,824816182,19890
2000,35015,1264,15552,415605286,26724
2000,35017,663,7362,167383924,22736
2000,35019,110,995,18130518,18222
2000,35021,18,68,1038670,15275
2000,35023,103,1201,18488268,15394
2000,35025,1414,18052,483131313,26763
2000,35027,720,4758,85569374,17984
2000,35028,454,7081,256638276,36243
2000,35029,454,5786,84785700,14654
2000,35031,976,13541,295161434,21798
2000,35033,71,418,8405594,20109
2000,35035,994,11586,229266881,19788
2000,35037,292,2078,34071166,16396
2000,35039,620,7202,152340602,21153
2000,35041,363,3470,63029956,18164
2000,35043,1226,20483,802896768,39198
2000,35045,2362,34868,964755712,27669
2000,35047,502,4126,72463710,17563
2000,35049,4764,42226,1145414036,27126
2000,35051,264,1888,32527814,17229
2000,35053,272,2578,56150147,21781
2000,35055,1145,7961,151334738,19010
2000,35057,224,2045,38333845,18745
2000,35059,132,946,16402071,17338
2000,35061,814,7740,159429077,20598
2000,36001,8934,163151,5448826736,33397
2000,36003,839,9929,245297812,24705
2000,36005,14415,189089,5954869086,31492
2000,36007,4225,81349,2390561138,29386
2000,36009,1683,24092,589329145,24462
2000,36011,1574,20229,509781096,25201
2000,36013,3140,46697,1133784710,24280
2000,36015,1916,34197,908133819,26556
2000,36017,992,12435,333704276,26836
2000,36019,1928,25984,655225418,25216
2000,36021,1632,16997,433563776,25508
2000,36023,1015,14434,356727565,24714
2000,36025,1088,11866,302216705,25469
2000,36027,6789,88364,3227149417,36521
2000,36029,22426,386191,11819491492,30605
2000,36031,1214,11144,243578390,21857
2000,36033,1097,11087,237475219,21419
2000,36035,1129,13437,323170267,24051
2000,36037,1362,18545,433446377,23373
2000,36039,1136,9303,206975634,22248
2000,36041,227,1066,17975991,16863
2000,36043,1136,13978,315651304,22582
2000,36045,2327,27190,674014016,24789
2000,36047,38286,408868,11878554418,29052
2000,36049,518,4291,100397846,23397
2000,36051,1189,12681,274852744,21674
2000,36053,1407,17541,421746088,24043
2000,36055,16717,352930,12639479398,35813
2000,36057,1103,15700,372175559,23705
2000,36059,47878,516826,20148559854,38985
2000,36061,112546,1931282,149087191188,77196
2000,36063,4486,65250,1950902434,29899
2000,36065,5022,88828,2280880282,25677
2000,36067,11887,213563,6974035482,32656
2000,36069,2599,38539,1025015263,26597
2000,36071,8034,94367,2571000277,27245
2000,36073,704,7366,157478325,21379
2000,36075,2074,25033,708947883,28321
2000,36077,1371,17680,440924001,24939
2000,36079,2601,17706,571250669,32263
2000,36081,36567,449062,15374909526,34238
2000,36083,2823,39589,1225379870,30953
2000,36085,7218,81560,2525234884,30962
2000,36087,8451,86865,3149740689,36260
2000,36089,2118,26749,701127397,26211
2000,36091,4267,53651,1490089060,27774
2000,36093,3195,51497,1925998563,37400
2000,36095,576,6224,139652455,22438
2000,36097,298,3149,69678771,22127
2000,36099,625,7707,195958621,25426
2000,36101,1845,33105,1617357359,48855
2000,36103,42455,480841,17559252161,36518
2000,36105,1911,18449,422909232,22923
2000,36107,776,11204,404061015,36064
2000,36109,2134,40544,1280238453,31577
2000,36111,4390,48214,1176572164,24403
2000,36113,2326,29570,779211102,26351
2000,36115,1069,10782,282641419,26214
2000,36117,1718,24320,615388877,25304
2000,36119,33242,343001,15874688823,46282
2000,36121,802,9064,211831496,23371
2000,36123,532,4856,105576777,21742
2000,37001,3563,58428,1598381134,27356
2000,37003,559,9394,224656680,23915
2000,37005,293,3734,74540030,19963
2000,37007,438,6100,149717260,24544
2000,37009,538,7002,151491292,21635
2000,37011,530,6105,117185195,19195
2000,37013,1121,15153,365639118,24130
2000,37015,330,5544,106304127,19175
2000,37017,583,10891,241195731,22146
2000,37019,1763,17985,463921841,25795
2000,37021,6304,91644,2455515965,26794
2000,37023,1476,29536,744630449,25211
2000,37025,3107,47374,1403570924,29627
2000,37027,1479,30738,756182034,24601
2000,37029,176,1194,26052499,21820
2000,37031,1930,17576,331177235,18843
2000,37033,238,2258,47076315,20849
2000,37035,4243,92208,2593194029,28123
2000,37037,1021,14086,352933300,25056
2000,37039,602,8826,191185881,21662
2000,37041,367,4717,103799851,22005
2000,37043,198,1379,29610714,21473
2000,37045,1963,31965,872850954,27306
2000,37047,1140,13682,344203448,25157
2000,37049,2076,25979,645750389,24857
2000,37051,5358,79024,1914657765,24229
2000,37053,409,3009,59586567,19803
2000,37055,1635,14659,287757766,19630
2000,37057,2808,43789,1141550440,26069
2000,37059,681,9542,228467692,23943
2000,37061,1052,17425,381244341,21879
2000,37063,5966,149926,7516441805,50134
2000,37065,1090,19446,535502222,27538
2000,37067,8362,164261,5665606698,34491
2000,37069,751,7999,209961854,26249
2000,37071,4075,67730,1908214559,28174
2000,37073,134,978,19889514,20337
2000,37075,181,1893,40540562,21416
2000,37077,778,11527,321953165,27930
2000,37079,273,2697,53199760,19726
2000,37081,14090,249859,8074130268,32315
2000,37083,1110,14098,321316432,22792
2000,37085,1497,17557,397501605,22641
2000,37087,1356,13264,311554812,23489
2000,37089,2304,29952,837039577,27946
2000,37091,539,7801,172753732,22145
2000,37093,326,5306,110460275,20818
2000,37095,180,1304,21716560,16654
2000,37097,3422,49354,1397966529,28325
2000,37099,920,8743,184967965,21156
2000,37101,2577,29464,749873979,25451
2000,37103,157,1236,26615007,21533
2000,37105,1352,25156,680799483,27063
2000,37107,1490,23313,559329161,23992
2000,37109,1266,16735,433548046,25907
2000,37111,702,15198,389405853,25622
2000,37113,1046,8859,201757527,22774
2000,37115,283,3196,76925640,24069
2000,37117,544,7390,209955191,28411
2000,37119,26611,460107,18957591308,41203
2000,37121,337,5113,116833954,22850
2000,37123,562,10127,227140192,22429
2000,37125,2184,27151,692514384,25506
2000,37127,2266,36528,996242946,27273
2000,37129,6094,72390,1999529101,27622
2000,37131,345,3301,80635566,24428
2000,37133,2471,27682,508915592,18384
2000,37135,3264,32158,885965756,27550
2000,37137,240,2308,41543954,18000
2000,37139,863,9550,204315820,21394
2000,37141,789,6295,125357015,19914
2000,37143,174,1113,20001984,17971
2000,37145,741,10766,277737357,25798
2000,37147,3238,49412,1233009228,24954
2000,37149,431,3619,73705937,20366
2000,37151,2490,45245,1171240605,25887
2000,37153,906,13064,300214376,22980
2000,37155,1874,33130,719605052,21721
2000,37157,1785,28922,727777460,25163
2000,37159,2426,41330,1189104523,28771
2000,37161,1228,21497,546647085,25429
2000,37163,1142,14536,324036536,22292
2000,37165,707,16020,409505283,25562
2000,37167,1328,18039,450201266,24957
2000,37169,564,5571,128868979,23132
2000,37171,1773,31835,737642923,23171
2000,37173,378,4467,90406721,20239
2000,37175,684,8814,259287797,29418
2000,37177,77,456,8151098,17875
2000,37179,3088,38624,1119525374,28985
2000,37181,930,15612,351684116,22527
2000,37183,21423,316127,11115147745,35160
2000,37185,303,2816,55264631,19625
2000,37187,264,2211,42203552,19088
2000,37189,1553,16224,322611426,19885
2000,37191,2386,34679,814740382,23494
2000,37193,1289,23065,618338802,26809
2000,37195,1820,32735,929269809,28388
2000,37197,615,8648,189683428,21934
2000,37199,320,4009,86430905,21559
2000,38001,103,754,14800069,19629
2000,38003,366,3434,65516796,19079
2000,38005,113,1394,28876080,20715
2000,38007,35,241,3519588,14604
2000,38009,244,1587,28488461,17951
2000,38011,164,1086,19568001,18018
2000,38013,88,342,6896054,20164
2000,38015,2420,33042,837773484,25355
2000,38017,4613,72601,1986742954,27365
2000,38019,177,1267,25674270,20264
2000,38021,210,1693,32932570,19452
2000,38023,76,531,7310047,13767
2000,38025,75,594,12260926,20641
2000,38027,73,533,9795978,18379
2000,38029,126,996,17182870,17252
2000,38031,162,1513,32276016,21332
2000,38033,70,421,6985950,16594
2000,38035,1866,26926,631014185,23435
2000,38037,75,440,7179884,16318
2000,38039,99,777,15377687,19791
2000,38041,84,426,7661583,17985
2000,38043,62,424,7060648,16652
2000,38045,136,899,15429403,17163
2000,38047,68,422,6382486,15124
2000,38049,115,652,12899964,19785
2000,38051,111,966,16022300,16586
2000,38053,172,1913,42912726,22432
2000,38055,244,2059,56589483,27484
2000,38057,270,3689,144018701,39040
2000,38059,678,6806,160600609,23597
2000,38061,197,1646,33563344,20391
2000,38063,131,786,12482660,15881
2000,38065,37,484,23645426,48854
2000,38067,348,3374,83759686,24825
2000,38069,145,1829,31944640,17466
2000,38071,442,4391,82438165,18774
2000,38073,184,1565,33129730,21169
2000,38075,83,524,9633076,18384
2000,38077,527,6697,167817289,25059
2000,38079,224,3346,65617596,19611
2000,38081,128,2179,78666010,36102
2000,38083,38,181,3739806,20662
2000,38085,40,1115,25581669,22943
2000,38087,10,19,258794,13621
2000,38089,831,8598,181070806,21060
2000,38091,67,376,8804694,23417
2000,38093,663,8341,187180738,22441
2000,38095,98,792,15291920,19308
2000,38097,295,2376,51600088,21717
2000,38099,477,4052,79023657,19502
2000,38101,1666,21637,474520189,21931
2000,38103,196,1356,23584257,17393
2000,38105,848,7174,160546126,22379
2000,39001,384,5036,120974282,24022
2000,39003,2613,52017,1458555463,28040
2000,39005,1005,16698,440531562,26382
2000,39007,2100,30109,739433228,24559
2000,39009,1090,11564,226888282,19620
2000,39011,932,16523,512301210,31005
2000,39013,1530,19470,405824387,20844
2000,39015,512,5334,121058360,22696
2000,39017,6014,107828,3431078615,31820
2000,39019,437,5638,136825001,24268
2000,39021,656,9414,261773176,27807
2000,39023,2590,49835,1460987349,29316
2000,39025,3100,42397,1358322970,32038
2000,39027,738,22016,687458322,31225
2000,39029,2187,29610,719180982,24288
2000,39031,682,12239,330534434,27007
2000,39033,914,15151,397823471,26257
2000,39035,38174,715983,25995703796,36308
2000,39037,1148,16814,440559517,26202
2000,39039,773,16460,562996366,34204
2000,39041,2111,30482,1017454986,33379
2000,39043,2006,34856,1053423648,30222
2000,39045,2461,27446,668475303,24356
2000,39047,635,9153,213298208,23304
2000,39049,28444,596557,20580914770,34499
2000,39051,1001,19217,525736167,27358
2000,39053,625,9947,266661578,26808
2000,39055,2531,29615,868125354,29314
2000,39057,2561,41169,1089062558,26453
2000,39059,855,11537,262643654,22765
2000,39061,24607,510732,19096259619,37390
2000,39063,1662,38484,1218763040,31669
2000,39065,468,7181,191078049,26609
2000,39067,301,2871,67993706,23683
2000,39069,575,9403,259456691,27593
2000,39071,695,9305,212530715,22840
2000,39073,512,5095,114271406,22428
2000,39075,961,14320,341947604,23879
2000,39077,1226,24307,675166778,27777
2000,39079,616,9746,223506437,22933
2000,39081,1507,21423,572383710,26718
2000,39083,1028,14715,398802057,27102
2000,39085,6159,90394,2764708894,30585
2000,39087,865,8801,182514639,20738
2000,39089,2742,47092,1306819883,27750
2000,39091,871,18629,584386316,31370
2000,39093,5505,91184,2873023102,31508
2000,39095,10689,209826,6636667528,31629
2000,39097,697,9963,274515889,27554
2000,39099,6274,96528,2444115493,25320
2000,39101,1271,22683,614183979,27077
2000,39103,3565,46682,1363490004,29208
2000,39105,337,3711,106717923,28757
2000,39107,912,12775,308043485,24113
2000,39109,2123,39901,1138111438,28523
2000,39111,284,3964,115490123,29135
2000,39113,12953,268259,9209257098,34330
2000,39115,196,2730,83076475,30431
2000,39117,399,4621,105463507,22823
2000,39119,1855,36080,887997175,24612
2000,39121,211,2266,51155691,22575
2000,39123,1089,13205,351963941,26654
2000,39125,300,3930,99341404,25278
2000,39127,468,5098,128543908,25215
2000,39129,778,12353,358612332,29030
2000,39131,459,9806,277278488,28276
2000,39133,2864,41449,1170522426,28240
2000,39135,644,9100,235585695,25889
2000,39137,681,10510,267203599,25424
2000,39139,2871,52622,1489307160,28302
2000,39141,1274,20969,597735459,28506
2000,39143,1322,23730,643074659,27100
2000,39145,1387,19644,427080528,21741
2000,39147,1243,19426,499187676,25697
2000,39149,938,26017,886095812,34058
2000,39151,8748,156186,4418501374,28290
2000,39153,13866,236277,7667065509,32449
2000,39155,4535,83673,2769080684,33094
2000,39157,2215,31956,767145480,24006
2000,39159,764,20770,935511970,45042
2000,39161,557,10957,289011220,26377
2000,39163,168,1542,35223565,22843
2000,39165,2851,52137,1469468234,28185
2000,39167,1509,21228,564838695,26608
2000,39169,2366,41356,1146113698,27713
2000,39171,832,17367,481079604,27701
2000,39173,2458,47680,1433576598,30067
2000,39175,521,8917,224432526,25169
2000,40001,212,3568,76273565,21377
2000,40003,128,882,15628338,17719
2000,40005,197,1800,33528612,18627
